application_date,decision_date,processing_days,normalized_processing,application_month,application_year,country_Canada,country_Germany,country_India,country_UK,country_USA,visa_type_Dependent,visa_type_Student,visa_type_Tourist,visa_type_Work,processing_office_Delhi,processing_office_London,processing_office_New York,processing_office_Sydney,processing_office_Toronto,season_Spring,season_Summer,season_Winter,risk_Low Delay
2024-06-19,2024-10-02,105,1.2504745983218941,6,2024,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2024-03-13,2024-06-28,107,1.3094745325276835,3,2024,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2024-03-25,2024-05-27,63,0.011475980000315947,3,2024,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2024-03-29,2024-05-11,43,-0.5785233620575784,3,2024,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
2024-04-30,2024-08-22,114,1.5159743022479466,4,2024,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-05-05,2024-05-29,24,-1.139022737012578,5,2024,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
2024-01-03,2024-03-09,66,0.09997588130900009,1,2024,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
2024-08-29,2024-11-12,75,0.3654755852350525,8,2024,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-04-18,2024-06-22,65,0.07047591420610538,4,2024,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2024-12-27,2025-02-01,36,-0.7850231317778414,12,2024,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
2024-06-11,2024-09-21,102,1.1619746970132099,6,2024,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-05-24,2024-09-10,109,1.368474466733473,5,2024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-07-20,2024-10-01,73,0.3064756510292631,7,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2024-12-08,2025-03-17,99,1.0734747957045256,12,2024,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2024-11-07,2024-12-04,27,-1.0505228357038938,11,2024,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
2024-06-23,2024-08-31,69,0.18847578261768425,6,2024,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2024-07-22,2024-08-05,14,-1.4340224080415251,7,2024,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
2024-09-12,2024-10-11,29,-0.9915229014981044,9,2024,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2024-08-10,2024-08-26,16,-1.3750224738357357,8,2024,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
2024-04-02,2024-05-31,59,-0.10652388841126292,4,2024,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
2024-07-17,2024-10-16,91,0.837475058881368,7,2024,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2024-08-03,2024-08-30,27,-1.0505228357038938,8,2024,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
2024-09-21,2025-01-10,111,1.4274744009392624,9,2024,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-06-26,2024-09-26,92,0.8669750259842627,6,2024,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2024-07-26,2024-11-10,107,1.3094745325276835,7,2024,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2024-03-06,2024-05-23,78,0.4539754865437367,3,2024,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2024-08-20,2024-08-26,6,-1.6700221448646828,8,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
2024-01-28,2024-03-11,43,-0.5785233620575784,1,2024,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
2024-11-20,2024-12-09,19,-1.2865225725270515,11,2024,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-07-09,2024-10-21,104,1.2209746312189993,7,2024,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2024-07-05,2024-07-24,19,-1.2865225725270515,7,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2024-07-15,2024-11-08,116,1.574974236453736,7,2024,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2024-01-04,2024-02-21,48,-0.43102352654310483,1,2024,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
2024-04-11,2024-06-20,70,0.21797574972057895,4,2024,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2024-01-25,2024-03-29,64,0.04097594710321067,1,2024,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2024-09-07,2024-11-09,63,0.011475980000315947,9,2024,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-12-17,2025-02-07,52,-0.31302365813152594,12,2024,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2024-12-11,2025-01-22,42,-0.6080233291604731,12,2024,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
2024-04-01,2024-05-13,42,-0.6080233291604731,4,2024,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2024-08-16,2024-10-01,46,-0.49002346074889425,8,2024,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
2024-02-27,2024-04-17,50,-0.37202359233731536,2,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
2024-07-21,2024-08-26,36,-0.7850231317778414,7,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
2024-02-18,2024-03-10,21,-1.227522638321262,2,2024,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True
2024-09-09,2024-11-08,60,-0.0770239213083682,9,2024,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2024-12-18,2025-03-12,84,0.630975289161105,12,2024,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2024-08-22,2024-09-01,10,-1.552022276453104,8,2024,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
2024-01-20,2024-02-12,23,-1.1685227041154727,1,2024,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
2024-09-19,2024-12-25,97,1.0144748614987362,9,2024,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2024-06-03,2024-08-01,59,-0.10652388841126292,6,2024,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
2024-05-11,2024-08-16,97,1.0144748614987362,5,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2024-02-29,2024-06-14,106,1.2799745654247887,2,2024,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False
2024-06-04,2024-08-26,83,0.6014753220582103,6,2024,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2024-12-21,2025-04-07,107,1.3094745325276835,12,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2024-08-30,2024-10-01,32,-0.9030230001894203,8,2024,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
2024-12-18,2025-04-01,104,1.2209746312189993,12,2024,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2024-12-09,2024-12-19,10,-1.552022276453104,12,2024,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
2024-12-13,2025-01-23,41,-0.6375232962633678,12,2024,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
2024-04-16,2024-04-23,7,-1.6405221777617882,4,2024,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
2024-05-16,2024-07-19,64,0.04097594710321067,5,2024,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
2024-04-23,2024-05-26,33,-0.8735230330865256,4,2024,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
2024-02-02,2024-04-25,83,0.6014753220582103,2,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2024-10-28,2024-12-25,58,-0.13602385551415763,10,2024,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2024-10-04,2024-11-27,54,-0.2540237239257365,10,2024,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2024-06-24,2024-08-11,48,-0.43102352654310483,6,2024,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True
2024-03-18,2024-05-21,64,0.04097594710321067,3,2024,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2024-09-29,2025-01-01,94,0.9259749601900522,9,2024,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-07-25,2024-08-03,9,-1.5815222435559988,7,2024,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
2024-11-19,2025-01-25,67,0.12947584841189483,11,2024,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2024-04-16,2024-07-25,100,1.1029747628074205,4,2024,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
2024-05-29,2024-09-07,101,1.1324747299103153,5,2024,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2024-08-27,2024-09-04,8,-1.6110222106588934,8,2024,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True
2024-03-26,2024-06-18,84,0.630975289161105,3,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2024-07-31,2024-11-10,102,1.1619746970132099,7,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2024-09-08,2024-10-13,35,-0.8145230988807362,9,2024,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
2024-07-12,2024-10-02,82,0.5719753549553156,7,2024,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2024-04-21,2024-05-23,32,-0.9030230001894203,4,2024,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
2024-04-01,2024-07-25,115,1.5454742693508412,4,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-07-28,2024-09-16,50,-0.37202359233731536,7,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2024-05-22,2024-07-06,45,-0.519523427851789,5,2024,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True
